checklist_id,term,baseline_rating,baseline_file,baseline_line,baseline_dp_id,baseline_section,baseline_commit,first_use_file,first_use_line,recommended_file,recommended_section,relocation_priority,conceptual_home,decision,reason_code,reason_why,reason_quality,before_evidence_ref,after_file,after_line,after_dp_id,after_section,after_commit,after_evidence_ref,phase1_status,phase2_status,final_quality,notes
PQ-069,validity invariant,poor,unsafety.rst,25,fls_M4Q4vAJmapq8,Unsafety,1c2c2b73313fb48987ed02ac044ff68cec69968e,types-and-traits.rst,356,types-and-traits.rst,Bool Type,low_forward_ref,true,relocated,relocate-first-use-owner,Before unsafety.rst:25 fls_M4Q4vAJmapq8 separated the definition from immediate bool and char invariant rules; after types-and-traits.rst:353 fls_M4Q4vAJmapq8 it appears at first normative use and preserves Rust 2021 semantics.,pass,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=validity invariant,types-and-traits.rst,353,fls_M4Q4vAJmapq8,Bool Type,3e76012a8b3c70058bfbdcddb7156b1dbd284cb0,src/types-and-traits.rst:353,completed,not-started,resolved-high,
PQ-070,value,poor,values.rst,14,fls_buyaqara7am4,Values,1c2c2b73313fb48987ed02ac044ff68cec69968e,lexical-elements.rst,34,expressions.rst,Type Cast Expressions,low_forward_ref,true,relocated,relocate-first-use-owner,Before values.rst:14 fls_buyaqara7am4 isolated the core term from cast semantics in this remediation path; after expressions.rst:2199 fls_buyaqara7am4 it is colocated with active cast rules and no Rust 2021 semantic change is introduced.,pass,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=value,expressions.rst,2199,fls_buyaqara7am4,Type Cast Expressions,3e76012a8b3c70058bfbdcddb7156b1dbd284cb0,src/expressions.rst:2199,completed,not-started,resolved-high,
PQ-071,variable,poor,values.rst,262,fls_hl5tnd9yy252,Variables,1c2c2b73313fb48987ed02ac044ff68cec69968e,macros.rst,147,ownership-and-deconstruction.rst,Initialization,low_forward_ref,true,relocated,relocate-conceptual-owner,Before values.rst:262 fls_hl5tnd9yy252 defined the term outside the initialization ownership flow that governs it; after ownership-and-deconstruction.rst:39 fls_hl5tnd9yy252 it is in Initialization and Rust 2021 semantics remain unchanged.,pass,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=variable,ownership-and-deconstruction.rst,39,fls_hl5tnd9yy252,Initialization,3e76012a8b3c70058bfbdcddb7156b1dbd284cb0,src/ownership-and-deconstruction.rst:39,completed,not-started,resolved-high,
PQ-072,visible empty enum variant,poor,types-and-traits.rst,2521,fls_A2W4v53ihTGx,Visible Emptiness,1c2c2b73313fb48987ed02ac044ff68cec69968e,patterns.rst,408,patterns.rst,Path Patterns,low_forward_ref,true,relocated,relocate-first-use-owner,Before types-and-traits.rst:2521 fls_A2W4v53ihTGx was away from path pattern irrefutability rules that consume it; after patterns.rst:412 fls_A2W4v53ihTGx the definition is local to that legality check with no Rust 2021 semantic change.,pass,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=visible empty enum variant,patterns.rst,412,fls_A2W4v53ihTGx,Path Patterns,3e76012a8b3c70058bfbdcddb7156b1dbd284cb0,src/patterns.rst:412,completed,not-started,resolved-high,
PQ-073,where clause,poor,generics.rst,281,fls_3nqb7p5ifvio,Where Clauses,1c2c2b73313fb48987ed02ac044ff68cec69968e,types-and-traits.rst,1639,entities-and-resolution.rst,Generic Parameter Scope,low_forward_ref,true,relocated,relocate-conceptual-owner,Before generics.rst:281 fls_3nqb7p5ifvio sat in syntax exposition while scope legality consumed the concept elsewhere; after entities-and-resolution.rst:527 fls_3nqb7p5ifvio it is owned by Generic Parameter Scope and keeps Rust 2021 behavior unchanged.,pass,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=where clause,entities-and-resolution.rst,527,fls_3nqb7p5ifvio,Generic Parameter Scope,3e76012a8b3c70058bfbdcddb7156b1dbd284cb0,src/entities-and-resolution.rst:527,completed,not-started,resolved-high,
PQ-074,anonymous return type,questionable,types-and-traits.rst,1397,fls_3aKZB0ILIkZw,Impl Trait Types,1c2c2b73313fb48987ed02ac044ff68cec69968e,expressions.rst,3838,expressions.rst,Closure Expressions,low_forward_ref,true,relocated,relocate-first-use-owner,Before types-and-traits.rst:1397 fls_3aKZB0ILIkZw required a chapter jump from async closure return typing; after expressions.rst:3856 fls_3aKZB0ILIkZw the definition is at the operative closure rule and Rust 2021 semantics are unchanged.,pass,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=anonymous return type,expressions.rst,3856,fls_3aKZB0ILIkZw,Closure Expressions,3e76012a8b3c70058bfbdcddb7156b1dbd284cb0,src/expressions.rst:3856,completed,not-started,resolved-high,
PQ-075,array,questionable,types-and-traits.rst,574,fls_xmmgSHsTHDtc,Array Types,1c2c2b73313fb48987ed02ac044ff68cec69968e,expressions.rst,2954,expressions.rst,Array Expressions,low_forward_ref,true,relocated,relocate-first-use-owner,Before types-and-traits.rst:574 fls_xmmgSHsTHDtc was detached from array expression construction rules in this pass; after expressions.rst:2964 fls_xmmgSHsTHDtc the definition is adjacent to construction constraints with no Rust 2021 meaning change.,pass,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=array,expressions.rst,2964,fls_xmmgSHsTHDtc,Array Expressions,3e76012a8b3c70058bfbdcddb7156b1dbd284cb0,src/expressions.rst:2964,completed,not-started,resolved-high,
PQ-076,assigned operand,questionable,expressions.rst,2661,fls_dvy201zd6oym,Compound Assignment Expressions,1c2c2b73313fb48987ed02ac044ff68cec69968e,expressions.rst,2615,expressions.rst,Compound Assignment Expressions,low_forward_ref,true,reordered,retain-reordered,Before expressions.rst:2661 fls_dvy201zd6oym followed many dependent rules in the same section; after expressions.rst:2625 fls_dvy201zd6oym the definition appears before those constraints for better ordering and Rust 2021 semantics stay identical.,pass,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=assigned operand,expressions.rst,2625,fls_dvy201zd6oym,Compound Assignment Expressions,3e76012a8b3c70058bfbdcddb7156b1dbd284cb0,src/expressions.rst:2625,completed,not-started,resolved-high,
PQ-077,assignee operand,questionable,expressions.rst,2401,fls_bsjw6f4a3wol,Assignment Expressions,1c2c2b73313fb48987ed02ac044ff68cec69968e,expressions.rst,488,expressions.rst,Destructuring Assignment,low_forward_ref,true,relocated,relocate-first-use-owner,Before expressions.rst:2401 fls_bsjw6f4a3wol sat above the destructuring assignment rules where this batch uses the term most; after expressions.rst:2467 fls_bsjw6f4a3wol it is defined in that subsection and keeps Rust 2021 behavior unchanged.,pass,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=assignee operand,expressions.rst,2467,fls_bsjw6f4a3wol,Destructuring Assignment,3e76012a8b3c70058bfbdcddb7156b1dbd284cb0,src/expressions.rst:2467,completed,not-started,resolved-high,
PQ-078,associated constant,questionable,associated-items.rst,32,fls_5y6ae0xqux57,Associated Items,1c2c2b73313fb48987ed02ac044ff68cec69968e,expressions.rst,309,patterns.rst,Path Patterns,low_forward_ref,true,relocated,relocate-first-use-owner,Before associated-items.rst:32 fls_5y6ae0xqux57 was distant from path pattern legality checks that depend on it; after patterns.rst:378 fls_5y6ae0xqux57 it is defined at the matching rules and Rust 2021 semantics are preserved.,pass,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=associated constant,patterns.rst,378,fls_5y6ae0xqux57,Path Patterns,3e76012a8b3c70058bfbdcddb7156b1dbd284cb0,src/patterns.rst:378,completed,not-started,resolved-high,
PQ-079,associated function,questionable,associated-items.rst,36,fls_lj7492aq7fzo,Associated Items,1c2c2b73313fb48987ed02ac044ff68cec69968e,types-and-traits.rst,3166,types-and-traits.rst,Object Safety,low_forward_ref,true,relocated,relocate-first-use-owner,Before associated-items.rst:36 fls_lj7492aq7fzo was separate from object safety constraints that use this term; after types-and-traits.rst:3145 fls_lj7492aq7fzo the definition is colocated with those rules and no Rust 2021 semantic change occurs.,pass,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=associated function,types-and-traits.rst,3145,fls_lj7492aq7fzo,Object Safety,3e76012a8b3c70058bfbdcddb7156b1dbd284cb0,src/types-and-traits.rst:3145,completed,not-started,resolved-high,
PQ-080,associated implementation constant,questionable,associated-items.rst,85,fls_l3iwn56n1uz8,Associated Items,1c2c2b73313fb48987ed02ac044ff68cec69968e,types-and-traits.rst,3688,types-and-traits.rst,Static Lifetime Elision,low_forward_ref,true,relocated,relocate-first-use-owner,Before associated-items.rst:85 fls_l3iwn56n1uz8 required a cross chapter lookup from lifetime elision restrictions; after types-and-traits.rst:3671 fls_l3iwn56n1uz8 it is defined at the governing rule and Rust 2021 semantics stay unchanged.,pass,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=associated implementation constant,types-and-traits.rst,3671,fls_l3iwn56n1uz8,Static Lifetime Elision,3e76012a8b3c70058bfbdcddb7156b1dbd284cb0,src/types-and-traits.rst:3671,completed,not-started,resolved-high,
PQ-081,associated item,questionable,associated-items.rst,28,fls_ckzd25qd213t,Associated Items,1c2c2b73313fb48987ed02ac044ff68cec69968e,macros.rst,640,macros.rst,Macro Expansion,low_forward_ref,true,relocated,relocate-first-use-owner,Before associated-items.rst:28 fls_ckzd25qd213t required a chapter jump for macro expansion parsing; after macros.rst:640 fls_y20pmwo3v3uu the definition is at first normative use and Rust 2021 meaning is unchanged.,pass,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=associated item,macros.rst,640,fls_y20pmwo3v3uu,Macro Expansion,347ef54c342c3dad2121f1b7a4a737a1a4c9a5a0,src/macros.rst:640,completed,not-started,resolved-high,
PQ-082,associated trait function,questionable,associated-items.rst,119,fls_b6nns7oqvdpm,Associated Items,1c2c2b73313fb48987ed02ac044ff68cec69968e,expressions.rst,294,implementations.rst,Implementation Conformance,low_forward_ref,true,relocated,relocate-conceptual-owner,Before associated-items.rst:119 fls_b6nns7oqvdpm was detached from conformance rules; after implementations.rst:224 fls_qmhduwunxww0 the term is defined where trait implementation checks are specified with no Rust 2021 semantic change.,pass,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=associated trait function,implementations.rst,224,fls_qmhduwunxww0,Implementation Conformance,347ef54c342c3dad2121f1b7a4a737a1a4c9a5a0,src/implementations.rst:224,completed,not-started,resolved-high,
PQ-083,associated type,questionable,associated-items.rst,40,fls_8cz4rdrklaj4,Associated Items,1c2c2b73313fb48987ed02ac044ff68cec69968e,expressions.rst,1159,expressions.rst,Dereference Expression,low_forward_ref,true,relocated,relocate-first-use-owner,Before associated-items.rst:40 fls_8cz4rdrklaj4 forced a backward lookup during dereference typing; after expressions.rst:1162 fls_y9bc691kkh6v the definition appears at first operative use and Rust 2021 meaning is unchanged.,pass,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=associated type,expressions.rst,1162,fls_y9bc691kkh6v,Dereference Expression,347ef54c342c3dad2121f1b7a4a737a1a4c9a5a0,src/expressions.rst:1162,completed,not-started,resolved-high,
PQ-084,associativity,questionable,expressions.rst,5083,fls_bezkcuwp5qol,Expression Precedence,1c2c2b73313fb48987ed02ac044ff68cec69968e,expressions.rst,5076,expressions.rst,Expression Precedence,medium,false,reordered,retain-reordered,Before expressions.rst:5083 fls_bezkcuwp5qol followed the first mention and delayed term discovery; after expressions.rst:5099 fls_cwt7afsbgs7w associativity is introduced at the lead rule sentence with no Rust 2021 semantic change.,pass,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=associativity,expressions.rst,5099,fls_cwt7afsbgs7w,Expression Precedence,347ef54c342c3dad2121f1b7a4a737a1a4c9a5a0,src/expressions.rst:5099,completed,not-started,resolved-high,
PQ-085,async function,questionable,functions.rst,183,fls_m3jiunibqj81,Functions,1c2c2b73313fb48987ed02ac044ff68cec69968e,expressions.rst,790,expressions.rst,Async Blocks,low_forward_ref,true,relocated,relocate-first-use-owner,Before functions.rst:183 fls_m3jiunibqj81 was separate from async control flow rules; after expressions.rst:793 fls_sRfEgIkgKhlk the term is defined where async boundaries are introduced with no Rust 2021 semantic change.,pass,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=async function,expressions.rst,793,fls_sRfEgIkgKhlk,Async Blocks,347ef54c342c3dad2121f1b7a4a737a1a4c9a5a0,src/expressions.rst:793,completed,not-started,resolved-high,
PQ-086,attribute,questionable,attributes.rst,47,fls_rnzxj1t0hehl,Attributes,1c2c2b73313fb48987ed02ac044ff68cec69968e,lexical-elements.rst,523,attributes.rst,Built-in Attributes,low_forward_ref,true,relocated,relocate-conceptual-owner,Before attributes.rst:47 fls_rnzxj1t0hehl was broad and detached from builtin attribute semantics; after attributes.rst:928 fls_xrjp7xw9jutz the definition anchors builtin behavior and keeps Rust 2021 semantics unchanged.,pass,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=attribute,attributes.rst,928,fls_xrjp7xw9jutz,Attribute ``cfg``,347ef54c342c3dad2121f1b7a4a737a1a4c9a5a0,src/attributes.rst:928,completed,not-started,resolved-high,
PQ-087,binary crate,questionable,program-structure-and-compilation.rst,129,fls_9ub6ks8qrang,Crates,1c2c2b73313fb48987ed02ac044ff68cec69968e,attributes.rst,2173,attributes.rst,Attribute ``windows_subsystem``,low_forward_ref,true,relocated,relocate-first-use-owner,Before program-structure-and-compilation.rst:129 fls_9ub6ks8qrang was distant from windows_subsystem legality; after attributes.rst:2177 fls_7mzjahvdzpy5 the term is defined at first operational use and Rust 2021 semantics stay unchanged.,pass,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=binary crate,attributes.rst,2177,fls_7mzjahvdzpy5,Attribute ``windows_subsystem``,347ef54c342c3dad2121f1b7a4a737a1a4c9a5a0,src/attributes.rst:2177,completed,not-started,resolved-high,
PQ-088,binary operator,questionable,expressions.rst,105,fls_yOW2wnLPzlPy,Expressions,1c2c2b73313fb48987ed02ac044ff68cec69968e,expressions.rst,98,expressions.rst,Expressions,low_forward_ref,true,reordered,retain-reordered,Before expressions.rst:105 fls_yOW2wnLPzlPy appeared after operand rules that referenced it; after expressions.rst:98 fls_1r29rtnjlkql the definition is available at first mention and Rust 2021 meaning is unchanged.,pass,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=binary operator,expressions.rst,98,fls_1r29rtnjlkql,Expressions,347ef54c342c3dad2121f1b7a4a737a1a4c9a5a0,src/expressions.rst:98,completed,not-started,resolved-high,
PQ-089,binding argument,questionable,generics.rst,374,fls_9pda3ja0ihks,Generic Arguments,1c2c2b73313fb48987ed02ac044ff68cec69968e,expressions.rst,3838,generics.rst,Generic Conformance,medium,false,relocated,relocate-conceptual-owner,Before generics.rst:374 fls_9pda3ja0ihks was detached from conformance checks; after generics.rst:436 fls_ltch5eivxgaa the term is defined where conformance is judged and Rust 2021 semantics are unchanged.,pass,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=binding argument,generics.rst,436,fls_ltch5eivxgaa,Generic Conformance,347ef54c342c3dad2121f1b7a4a737a1a4c9a5a0,src/generics.rst:436,completed,not-started,resolved-high,
PQ-090,borrow,questionable,ownership-and-deconstruction.rst,165,fls_j9kof0px3l7s,Borrowing,1c2c2b73313fb48987ed02ac044ff68cec69968e,expressions.rst,1062,expressions.rst,Raw Borrow Expression,low_forward_ref,true,relocated,relocate-first-use-owner,Before ownership-and-deconstruction.rst:165 fls_j9kof0px3l7s was distant from raw borrow legality; after expressions.rst:1065 fls_TS6DvMon5h27 the term is defined at first relevant use and Rust 2021 meaning is unchanged.,pass,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=borrow,expressions.rst,1065,fls_TS6DvMon5h27,Raw Borrow Expression,347ef54c342c3dad2121f1b7a4a737a1a4c9a5a0,src/expressions.rst:1065,completed,not-started,resolved-high,
PQ-091,bound,questionable,types-and-traits.rst,3230,fls_5g508z6c7q5f,Trait and Lifetime Bounds,1c2c2b73313fb48987ed02ac044ff68cec69968e,types-and-traits.rst,2988,types-and-traits.rst,Type Inference,low_forward_ref,true,relocated,relocate-first-use-owner,Before types-and-traits.rst:3230 fls_5g508z6c7q5f lagged behind first inference usage; after types-and-traits.rst:2968 fls_z2UkZX5Qdmws the term is defined at first active use with no Rust 2021 semantic change.,pass,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=bound,types-and-traits.rst,2968,fls_z2UkZX5Qdmws,Type Inference,347ef54c342c3dad2121f1b7a4a737a1a4c9a5a0,src/types-and-traits.rst:2968,completed,not-started,resolved-high,
PQ-092,comment,questionable,lexical-elements.rst,1350,fls_8obn3dtzpe5f,Comments,1c2c2b73313fb48987ed02ac044ff68cec69968e,lexical-elements.rst,279,lexical-elements.rst,"Lexical Elements, Separators, and Punctuation",low_forward_ref,true,relocated,relocate-first-use-owner,Before lexical-elements.rst:1350 fls_8obn3dtzpe5f delayed discovery until a late chapter section; after lexical-elements.rst:279 fls_x89vkq9rwlyt the term is defined at first lexical use and Rust 2021 meaning is unchanged.,pass,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=comment,lexical-elements.rst,279,fls_x89vkq9rwlyt,"Lexical Elements, Separators, and Punctuation",347ef54c342c3dad2121f1b7a4a737a1a4c9a5a0,src/lexical-elements.rst:279,completed,not-started,resolved-high,
PQ-093,concrete type,questionable,types-and-traits.rst,63,fls_cTF1sJ9I2XJd,Types,1c2c2b73313fb48987ed02ac044ff68cec69968e,attributes.rst,1707,attributes.rst,Attribute ``type_length_limit``,none,true,relocated,relocate-first-use-owner,Before types-and-traits.rst:63 fls_cTF1sJ9I2XJd was generic and separated from active type_length_limit constraints; after attributes.rst:1711 fls_61vt1r8g51nh the term is defined at first normative use with no Rust 2021 semantic change.,pass,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=concrete type,attributes.rst,1711,fls_61vt1r8g51nh,Attribute ``type_length_limit``,347ef54c342c3dad2121f1b7a4a737a1a4c9a5a0,src/attributes.rst:1711,completed,not-started,resolved-high,
PQ-094,conditional compilation,questionable,program-structure-and-compilation.rst,236,fls_a0u9nnaf6drz,Conditional Compilation,1c2c2b73313fb48987ed02ac044ff68cec69968e,attributes.rst,928,attributes.rst,Attribute ``cfg``,low_forward_ref,true,relocated,relocate-first-use-owner,Before program-structure-and-compilation.rst:236 fls_a0u9nnaf6drz required a section jump from cfg legality; after attributes.rst:928 fls_xrjp7xw9jutz the term is defined at first active use and Rust 2021 semantics are unchanged.,pass,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=conditional compilation,attributes.rst,928,fls_xrjp7xw9jutz,Attribute ``cfg``,347ef54c342c3dad2121f1b7a4a737a1a4c9a5a0,src/attributes.rst:928,completed,not-started,resolved-high,
PQ-095,constant,questionable,values.rst,104,fls_5o5iu4j8in4l,Constants,1c2c2b73313fb48987ed02ac044ff68cec69968e,expressions.rst,310,expressions.rst,Constant Expressions,low_forward_ref,true,relocated,relocate-first-use-owner,Before values.rst:104 fls_5o5iu4j8in4l separated the term from constant context rules; after expressions.rst:310 fls_ljc6jq5ksbcs the definition appears at first normative use with no Rust 2021 semantic change.,pass,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=constant,expressions.rst,310,fls_ljc6jq5ksbcs,Constant Expressions,347ef54c342c3dad2121f1b7a4a737a1a4c9a5a0,src/expressions.rst:310,completed,not-started,resolved-high,
PQ-096,constant argument,questionable,generics.rst,388,fls_i3z9ueoe99zd,Generic Arguments,1c2c2b73313fb48987ed02ac044ff68cec69968e,expressions.rst,313,generics.rst,Generic Parameters,medium,false,relocated,relocate-first-use-owner,Before generics.rst:388 fls_i3z9ueoe99zd was detached from the first constant context constraint; after expressions.rst:313 fls_3of516eo0kkx the term is defined at first normative use with no Rust 2021 semantic change.,pass,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=constant argument,expressions.rst,313,fls_3of516eo0kkx,Constant Expressions,347ef54c342c3dad2121f1b7a4a737a1a4c9a5a0,src/expressions.rst:313,completed,not-started,resolved-high,
PQ-097,constant initializer,questionable,values.rst,120,fls_ndmfqxjpvsqy,Constants,1c2c2b73313fb48987ed02ac044ff68cec69968e,expressions.rst,309,expressions.rst,Constant Expressions,low_forward_ref,true,relocated,relocate-first-use-owner,Before values.rst:120 fls_ndmfqxjpvsqy was away from constant context requirements; after expressions.rst:309 fls_ljc6jq5ksbcs the term is defined where the rule is introduced with no Rust 2021 semantic change.,pass,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=constant initializer,expressions.rst,309,fls_ljc6jq5ksbcs,Constant Expressions,347ef54c342c3dad2121f1b7a4a737a1a4c9a5a0,src/expressions.rst:309,completed,not-started,resolved-high,
PQ-098,constant parameter,questionable,generics.rst,84,fls_vpcqgec83ybt,Generic Parameters,1c2c2b73313fb48987ed02ac044ff68cec69968e,expressions.rst,313,generics.rst,Generic Conformance,medium,false,relocated,relocate-conceptual-owner,Before generics.rst:84 fls_vpcqgec83ybt was detached from conformant argument checks; after generics.rst:441 fls_gb3mpt5rxjoa the term is defined in generic conformance rules with no Rust 2021 semantic change.,pass,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=constant parameter,generics.rst,441,fls_gb3mpt5rxjoa,Generic Conformance,347ef54c342c3dad2121f1b7a4a737a1a4c9a5a0,src/generics.rst:441,completed,not-started,resolved-high,
PQ-099,constant parameter initializer,questionable,generics.rst,87,fls_3SjMBlc0b7qo,Generic Parameters,1c2c2b73313fb48987ed02ac044ff68cec69968e,types-and-traits.rst,2579,generics.rst,Generic Conformance,medium,false,relocated,relocate-conceptual-owner,Before generics.rst:87 fls_3SjMBlc0b7qo was separated from initializer value resolution; after generics.rst:491 fls_OhVxhJ23x7W2 the term is defined in conformance outcome rules with no Rust 2021 semantic change.,pass,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=constant parameter initializer,generics.rst,491,fls_OhVxhJ23x7W2,Generic Conformance,347ef54c342c3dad2121f1b7a4a737a1a4c9a5a0,src/generics.rst:491,completed,not-started,resolved-high,
PQ-100,copy type,questionable,ownership-and-deconstruction.rst,278,fls_h2pgsij1rbms,Passing Conventions,1c2c2b73313fb48987ed02ac044ff68cec69968e,types-and-traits.rst,1052,types-and-traits.rst,Union Types,low_forward_ref,true,relocated,relocate-first-use-owner,Before ownership-and-deconstruction.rst:278 fls_h2pgsij1rbms was separated from union field legality; after types-and-traits.rst:1040 fls_hLTnHnZuaHve the term is defined at first governing use and Rust 2021 semantics are unchanged.,pass,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=copy type,types-and-traits.rst,1040,fls_hLTnHnZuaHve,Union Types,347ef54c342c3dad2121f1b7a4a737a1a4c9a5a0,src/types-and-traits.rst:1040,completed,not-started,resolved-high,
PQ-101,crate,questionable,program-structure-and-compilation.rst,113,fls_qwghk79ok5h0,Crates,1c2c2b73313fb48987ed02ac044ff68cec69968e,macros.rst,316,macros.rst,Procedural Macros,low_forward_ref,true,,,,,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=crate,,,,,,,pending,pending,pending,
PQ-102,crate import,questionable,program-structure-and-compilation.rst,175,fls_d0pa807s5d5h,Crate Imports,1c2c2b73313fb48987ed02ac044ff68cec69968e,entities-and-resolution.rst,968,entities-and-resolution.rst,Preludes,low_forward_ref,true,,,,,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=crate import,,,,,,,pending,pending,pending,
PQ-103,crate root module,questionable,program-structure-and-compilation.rst,210,fls_fhiqvgdamq5,Compilation Roots,1c2c2b73313fb48987ed02ac044ff68cec69968e,entities-and-resolution.rst,966,entities-and-resolution.rst,Preludes,low_forward_ref,true,,,,,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=crate root module,,,,,,,pending,pending,pending,
PQ-104,declaration,questionable,entities-and-resolution.rst,46,fls_lcca91wjwnpx,Entities,1c2c2b73313fb48987ed02ac044ff68cec69968e,items.rst,53,entities-and-resolution.rst,Scope Hierarchy,medium,false,,,,,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=declaration,,,,,,,pending,pending,pending,
PQ-105,destructor,questionable,ownership-and-deconstruction.rst,385,fls_4nkzidytpi6,Destructors,1c2c2b73313fb48987ed02ac044ff68cec69968e,values.rst,315,values.rst,Constant Promotion,medium,false,,,,,/home/pete.levasseur/opencode-project-agents/fls/reports/glossary-tshepang-20260210T174752Z/phase1-main-text-coverage/feedback/fls-pr6-placement-fitness.json:term=destructor,,,,,,,pending,pending,pending,
