checklist_id,term,wave,source_set,baseline_file,baseline_line,baseline_dp_id,baseline_section,baseline_commit,first_use_file,first_use_line,recommended_file,recommended_section,placement_priority,placement_fitness_rating,divergence_match_category,divergence_reliability,divergence_similarity,before_evidence_ref,action_type,decision_detail,reason_code,reason_why,reason_quality,semantic_change_flag,review_attention,after_file,after_line,after_dp_id,after_section,after_commit,after_evidence_ref,phase1_status,final_quality,batch_id,quarantine_status,quarantine_reason,notes,rationale_uuid,rationale_inserted_at_utc,rationale_text_sha256,recommendation_priority,recommendation_used,deviation_permit_path,deviation_permit_sha256,deviation_approved_by,deviation_status,definition_operation,definition_similarity,glossary_definition_sha256,chapter_definition_sha256,definition_normalization_version
WB-053,tuple enum variant,WB,v2-placement-priority,expressions.rst,3491,fls_v1q7n3t5c9xz,Call Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,653,expressions.rst,Path Expressions,medium,questionable,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=tuple enum variant,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-054,associated item,WB,v2-placement-priority,macros.rst,640,fls_ckzd25qd213t,Macro Expansion,19e75856eac5694e5d613c7c59b429848d333992,macros.rst,689,associated-items.rst,Associated Items,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=associated item,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-055,destructor,WB,v2-placement-priority,values.rst,307,fls_4nkzidytpi6,Constant Promotion,19e75856eac5694e5d613c7c59b429848d333992,ownership-and-deconstruction.rst,389,ownership-and-deconstruction.rst,Destructors,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=destructor,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-056,escaped character,WB,v2-placement-priority,general.rst,293,fls_TXk2yFGh8at5,Method of Description and Syntax Notation,19e75856eac5694e5d613c7c59b429848d333992,lexical-elements.rst,1132,lexical-elements.rst,Character Literals,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=escaped character,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-057,generic substitution,WB,v2-placement-priority,types-and-traits.rst,1492,fls_dCIIVXGhXDlO,Type Parameters,19e75856eac5694e5d613c7c59b429848d333992,generics.rst,355,generics.rst,Generic Arguments,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=generic substitution,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-058,trait implementation,WB,v2-placement-priority,expressions.rst,1457,fls_ry3an0mwb63g,Arithmetic Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,1463,expressions.rst,Compound Assignment Expressions,medium,questionable,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=trait implementation,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-059,function,WB,v2-placement-priority,macros.rst,312,fls_ejbddhggstd2,Procedural Macros,19e75856eac5694e5d613c7c59b429848d333992,macros.rst,320,functions.rst,Functions,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=function,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-060,type path,WB,v2-placement-priority,macros.rst,874,fls_h2zikgmazoxx,Token Matching,19e75856eac5694e5d613c7c59b429848d333992,macros.rst,877,entities-and-resolution.rst,Paths,medium,questionable,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=type path,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-061,inherent implementation,WB,v2-placement-priority,entities-and-resolution.rst,1447,fls_v0n0bna40dqr,Method Resolution,19e75856eac5694e5d613c7c59b429848d333992,implementations.rst,57,entities-and-resolution.rst,Path Expression Resolution,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=inherent implementation,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-062,self parameter,WB,v2-placement-priority,types-and-traits.rst,3125,fls_ymeo93t4mz4,Object Safety,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,3560,functions.rst,Functions,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=self parameter,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-063,tuple,WB,v2-placement-priority,expressions.rst,3505,fls_m8n4t5c1k0pz,Call Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,3192,expressions.rst,Tuple Expressions,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=tuple,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-064,type parameter,WB,v2-placement-priority,expressions.rst,1463,fls_8imzo7agyx0k,Arithmetic Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,1479,generics.rst,Generic Parameters,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=type parameter,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-065,implicit borrow,WB,v2-placement-priority,expressions.rst,509,fls_zepwytjwy049,Place Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,553,ownership-and-deconstruction.rst,Borrowing,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=implicit borrow,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-066,associated type,WB,v2-placement-priority,expressions.rst,1172,fls_8cz4rdrklaj4,Dereference Expression,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,1231,associated-items.rst,Associated Items,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=associated type,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-067,binding argument,WB,v2-placement-priority,generics.rst,436,fls_ltch5eivxgaa,Generic Conformance,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,3889,expressions.rst,Closure Expressions,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=binding argument,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-068,future,WB,v2-placement-priority,expressions.rst,5059,fls_sjz5s71hwm7l,Await Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,5058,expressions.rst,Await Expressions,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=future,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-069,label,WB,v2-placement-priority,expressions.rst,3994,fls_1MTa81vtePN8,Loop Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,887,expressions.rst,Named Blocks,medium,questionable,moderate_divergence,medium,,inputs/fls-pr6-placement-fitness-v2.json:term=label,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-070,static initializer,WB,v2-placement-priority,expressions.rst,328,fls_t17h5h6a6v4c,Constant Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,2529,values.rst,Statics,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=static initializer,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-071,arity,WB,v2-placement-priority,patterns.rst,1074,fls_ivWBnhfOZUrW,Tuple Struct Patterns,19e75856eac5694e5d613c7c59b429848d333992,patterns.rst,1163,patterns.rst,Tuple Patterns,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=arity,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-072,constant parameter,WB,v2-placement-priority,generics.rst,441,fls_gb3mpt5rxjoa,Generic Conformance,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,313,generics.rst,Generic Parameters,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=constant parameter,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-073,mutable static,WB,v2-placement-priority,expressions.rst,468,fls_doi4z6u55bi7,Place Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,661,values.rst,Statics,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=mutable static,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-074,scalar type,WB,v2-placement-priority,expressions.rst,5367,fls_oFIRXBPXu6Zv,Arithmetic Overflow,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,5368,patterns.rst,Range Patterns,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=scalar type,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-075,constant parameter initializer,WB,v2-placement-priority,generics.rst,491,fls_3SjMBlc0b7qo,Generic Conformance,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,2531,generics.rst,Generic Parameters,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=constant parameter initializer,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-076,immutable reference,WB,v2-placement-priority,expressions.rst,5310,fls_aCxt2Ovmb5He,Capturing,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,5311,ownership-and-deconstruction.rst,Borrowing,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=immutable reference,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-077,external function,WB,v2-placement-priority,general.rst,215,fls_v24ino4hix3m,Conformity,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,1105,ffi.rst,External Functions,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=external function,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-078,external static,WB,v2-placement-priority,general.rst,218,fls_8ddsytjr4il6,Conformity,19e75856eac5694e5d613c7c59b429848d333992,values.rst,180,ffi.rst,External Statics,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=external static,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-079,unit enum variant,WB,v2-placement-priority,patterns.rst,173,fls_r2m9k6t1v4pa,Identifier Patterns,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,654,expressions.rst,Path Expressions,medium,questionable,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=unit enum variant,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-080,tuple struct,WB,v2-placement-priority,expressions.rst,3495,fls_q1m7v9b3k5ha,Call Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,654,expressions.rst,Path Expressions,medium,questionable,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=tuple struct,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-081,binary crate,WB,v2-placement-priority,attributes.rst,2179,fls_7mzjahvdzpy5,Attribute ``windows_subsystem``,19e75856eac5694e5d613c7c59b429848d333992,attributes.rst,2186,program-structure-and-compilation.rst,Crates,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=binary crate,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-082,c,WB,v2-placement-priority,types-and-traits.rst,1176,fls_B0SMXRqQMS1E,Function Pointer Types,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,1771,ffi.rst,ABI,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=c,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-083,qualifying trait,WB,v2-placement-priority,entities-and-resolution.rst,373,fls_e65q3iz50j6a,Paths,19e75856eac5694e5d613c7c59b429848d333992,entities-and-resolution.rst,364,entities-and-resolution.rst,Paths,medium,questionable,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=qualifying trait,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-084,temporary,WB,v2-placement-priority,expressions.rst,434,fls_awpw61yofckz,Place Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,475,expressions.rst,Await Expressions,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=temporary,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-085,pattern-without-range,WB,v2-placement-priority,macros.rst,652,fls_JJ1fJa1SsaWh,Macro Expansion,19e75856eac5694e5d613c7c59b429848d333992,macros.rst,701,patterns.rst,Patterns,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=pattern-without-range,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-086,qualified type,WB,v2-placement-priority,entities-and-resolution.rst,380,fls_ybv0tdu7dnj5,Paths,19e75856eac5694e5d613c7c59b429848d333992,entities-and-resolution.rst,364,entities-and-resolution.rst,Paths,medium,questionable,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=qualified type,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-087,tuple struct type,WB,v2-placement-priority,expressions.rst,3498,fls_g6t2n8c5p4xy,Call Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,3520,types-and-traits.rst,Struct Types,medium,questionable,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=tuple struct type,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-088,trait body,WB,v2-placement-priority,entities-and-resolution.rst,553,fls_PiAR1B26SoZV,Generic Parameter Scope,19e75856eac5694e5d613c7c59b429848d333992,entities-and-resolution.rst,550,entities-and-resolution.rst,Generic Parameter Scope,medium,questionable,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=trait body,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-089,base initializer,WB,v2-placement-priority,expressions.rst,3277,fls_uib1ml41mfrn,Struct Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,522,expressions.rst,Place Expressions,medium,questionable,cosmetic,high,,inputs/fls-pr6-placement-fitness-v2.json:term=base initializer,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
