checklist_id,term,wave,source_set,baseline_file,baseline_line,baseline_dp_id,baseline_section,baseline_commit,first_use_file,first_use_line,recommended_file,recommended_section,placement_priority,placement_fitness_rating,divergence_match_category,divergence_reliability,divergence_similarity,before_evidence_ref,action_type,decision_detail,reason_code,reason_why,reason_quality,semantic_change_flag,review_attention,after_file,after_line,after_dp_id,after_section,after_commit,after_evidence_ref,phase1_status,final_quality,batch_id,quarantine_status,quarantine_reason,notes,rationale_uuid,rationale_inserted_at_utc,rationale_text_sha256,recommendation_priority,recommendation_used,deviation_permit_path,deviation_permit_sha256,deviation_approved_by,deviation_status,definition_operation,definition_similarity,glossary_definition_sha256,chapter_definition_sha256,definition_normalization_version
WB-030,attribute content,WB,v2-placement-priority,macros.rst,863,fls_9TMRVlQwAdTB,Token Matching,19e75856eac5694e5d613c7c59b429848d333992,attributes.rst,59,attributes.rst,Attributes,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=attribute content,move,Promoted attribute content in Attributes with canonical sentence at the recommended section.,relocate-conceptual-owner,"Before at macros.rst:863 (fls_9TMRVlQwAdTB), attribute content was tied to fragment-specifier rules and not chapter-owned for attribute semantics. After at attributes.rst:59 (fls_9TMRVlQwAdTB), the canonical sentence defines attribute content in Attributes, improving ownership and searchability with no Rust 2021 semantic change.",pass,none,none,attributes.rst,59,fls_9TMRVlQwAdTB,Attributes,161a67d96df7551f4b7e391eec0db48fa0d6e5b6,,completed,resolved-high,batch-014,,,,4bd82ce2-f888-47da-a184-f49a712da0a9,2026-02-12T23:41:01Z,2cc6179600c50a46da05f55de7e45ad699db6220d4df36b2b34f24a07ecbd645,high,yes,,,,,promote,1.000000,096c77340ca8f2e1265330b49550562666a84a895cfd6a3b69ef015d2da7e245,096c77340ca8f2e1265330b49550562666a84a895cfd6a3b69ef015d2da7e245,v1
WB-031,borrowed,WB,v2-placement-priority,expressions.rst,1021,fls_ya77l2zgtilp,Borrow Expression,19e75856eac5694e5d613c7c59b429848d333992,values.rst,335,ownership-and-deconstruction.rst,Borrowing,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=borrowed,move+rewrite,Inserted borrowed definition in Borrowing and rewrote phrasing to satisfy subject-form guardrails.,relocate-conceptual-owner,"Before at expressions.rst:1021 (fls_ya77l2zgtilp), borrowed was introduced in borrow-expression mechanics with non-canonical wording and weak chapter ownership. After at ownership-and-deconstruction.rst:179 (fls_wb031borrowed), a dedicated Borrowing sentence defines borrowed with glossary-aligned meaning, improving discoverability with no Rust 2021 semantic change.",pass,none,required,ownership-and-deconstruction.rst,179,fls_wb031borrowed,Borrowing,161a67d96df7551f4b7e391eec0db48fa0d6e5b6,,completed,resolved-high,batch-014,,,,911c6858-31d8-4860-898d-dc079e74cefa,2026-02-12T23:43:14Z,36953d4ba8534ba81eac40ab15d9a54fda400069e62261e9b7fa54826ee036f5,high,yes,,,,,adapt,0.888889,1aef9827c4ad4cb55d0d6db0944d8df76380f5c915c4cf03003d4a72a40828ec,b2ea450bb17dd1430ccb6a8fb59b503bdb3c0b8ec2e3eaab7c91227402c69933,v1
WB-032,irrefutable pattern,WB,v2-placement-priority,statements.rst,86,fls_iqar7vvtw22c,Let Statements,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,2525,patterns.rst,Refutability,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=irrefutable pattern,move+rewrite,Rewrote and promoted irrefutable pattern wording in Refutability to match canonical glossary phrasing.,relocate-conceptual-owner,"Before at statements.rst:86 (fls_iqar7vvtw22c), irrefutable pattern was referenced in let-statement constraints rather than chapter-owned refutability definition context. After at patterns.rst:102 (fls_9fjspnefoyvz), the canonical sentence is explicit in Refutability, improving chapter ownership and alignment with no Rust 2021 semantic change.",pass,none,required,patterns.rst,102,fls_9fjspnefoyvz,Refutability,161a67d96df7551f4b7e391eec0db48fa0d6e5b6,,completed,resolved-high,batch-014,,,,dd7dd872-3aa7-46d3-adde-58d092e0ec01,2026-02-12T23:41:01Z,c87d76a6b92e17692f05cf7a3761a97dfd62989200437e68c50e298de84e4af1,high,yes,,,,,promote,1.000000,3fe43861640d5bf0a3f1e0578020565ad00e22458de64829a9ea54fa6d8ea0ca,3fe43861640d5bf0a3f1e0578020565ad00e22458de64829a9ea54fa6d8ea0ca,v1
WB-033,record enum variant,WB,v2-placement-priority,expressions.rst,3352,fls_ccqomsereni2,Struct Expressions,19e75856eac5694e5d613c7c59b429848d333992,patterns.rst,900,patterns.rst,Record Struct Patterns,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=record enum variant,move+rewrite,Inserted canonical record enum variant definition in Record Struct Patterns and preserved existing rule flow.,relocate-conceptual-owner,"Before at expressions.rst:3352 (fls_ccqomsereni2), record enum variant appeared in struct-expression constructee checks and lacked a chapter-owned definition in pattern context. After at patterns.rst:903 (fls_m91ith3rjy79), the canonical sentence defines record enum variant in Record Struct Patterns, improving ownership and discoverability with no Rust 2021 semantic change.",pass,none,required,patterns.rst,903,fls_m91ith3rjy79,Record Struct Patterns,161a67d96df7551f4b7e391eec0db48fa0d6e5b6,,completed,resolved-high,batch-014,,,,f7f5206b-b4b4-4bbc-91a9-42b8f503a1ce,2026-02-12T23:41:01Z,e789de14b96e0186611b334e549ff6d05600e84537dec0b802c8b7985f7ca1b7,high,yes,,,,,insert,1.000000,200d65518b2d9754c601d3a08531c67d009c4f7cac339ce7aaa0fc320a06bdd0,200d65518b2d9754c601d3a08531c67d009c4f7cac339ce7aaa0fc320a06bdd0,v1
WB-034,structurally equal,WB,v2-placement-priority,patterns.rst,394,fls_zCswsyuitexI,Path Patterns,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,2421,types-and-traits.rst,Structural Equality,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=structurally equal,move,Promoted structurally equal in Structural Equality so chapter definition markup aligns with glossary canonical text.,relocate-conceptual-owner,"Before at patterns.rst:394 (fls_zCswsyuitexI), structurally equal appeared in path-pattern legality constraints and was not chapter-owned. After at types-and-traits.rst:2435 (fls_uVTpA7gbLCYX), the canonical sentence is in Structural Equality, improving conceptual ownership and lookup with no Rust 2021 semantic change.",pass,none,none,types-and-traits.rst,2435,fls_uVTpA7gbLCYX,Structural Equality,161a67d96df7551f4b7e391eec0db48fa0d6e5b6,,completed,resolved-high,batch-014,,,,7504aabd-948a-4516-9aa5-a1ae82f3bf41,2026-02-12T23:42:04Z,011ac916c6d733b7ed5eda3b49fa9fdb2a96cf61308684ed06630357bba570a9,high,yes,,,,,promote,0.769231,7e06c710be7a90384bfd143c164813282c1a3a51fbf0194ee3cda611486378b1,3a27a76f9aff91aaa02d801534c03b5b8a9323e85682d8a75b377aea149556c7,v1
WB-035,implementation body,WB,v2-placement-priority,entities-and-resolution.rst,542,fls_pmo939jw9m1m,Generic Parameter Scope,19e75856eac5694e5d613c7c59b429848d333992,implementations.rst,52,entities-and-resolution.rst,Self Scope,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=implementation body,move+rewrite,Inserted canonical implementation body definition in Self Scope and kept existing scope rule intact.,relocate-conceptual-owner,"Before at entities-and-resolution.rst:542 (fls_pmo939jw9m1m), implementation body appeared only as part of generic-parameter scope wording and not as a standalone chapter definition. After at entities-and-resolution.rst:641 (fls_wb035implbody), the canonical sentence defines implementation body in Self Scope, improving ownership and discoverability with no Rust 2021 semantic change.",pass,none,required,entities-and-resolution.rst,641,fls_wb035implbody,Self Scope,161a67d96df7551f4b7e391eec0db48fa0d6e5b6,,completed,resolved-high,batch-014,,,,c5648ec8-8584-4e76-bf2d-663158982e99,2026-02-12T23:41:02Z,7e85d0c43f6ae58d5411eb1d88eba111a70faf74fb42618c081c5f86b8503f7e,high,yes,,,,,insert,1.000000,976da9236178dfbc47591f7f4062f0708205f1a9dd71a6074c57686351f1ea05,976da9236178dfbc47591f7f4062f0708205f1a9dd71a6074c57686351f1ea05,v1
WB-036,dangling,WB,v2-placement-priority,expressions.rst,1196,fls_9wgldua1u8yt,Dereference Expression,19e75856eac5694e5d613c7c59b429848d333992,values.rst,58,values.rst,Values,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=dangling,move+rewrite,Rewrote dangling definition in Values into subject form while preserving canonical meaning and owner placement.,relocate-conceptual-owner,"Before at expressions.rst:1196 (fls_9wgldua1u8yt), dangling was referenced in dereference UB checks and not as the chapter-owned definition. After at values.rst:62 (fls_649WudgnmRKE), the canonical dangling definition is in Values with subject-form wording for validation guardrails, with no Rust 2021 semantic change.",pass,none,required,values.rst,62,fls_649WudgnmRKE,Values,161a67d96df7551f4b7e391eec0db48fa0d6e5b6,,completed,resolved-high,batch-014,,,,cc65b8d8-8bc2-4a88-b8f4-f5653e7dbb8c,2026-02-12T23:42:04Z,f28f56cc411ca5da16e989f7197890bc120602bd1f444ff96530e76350b42696,high,yes,,,,,adapt,0.937500,4748711eaab45b365f91b5025c81bb4cfbe68dfc630201452db93fa4696fde70,609be094d765ca706f1c17fb87a2de02de71d42b4560e3b0927615e63f54bb44,v1
WB-037,pointer,WB,v2-placement-priority,expressions.rst,2265,fls_TGJQnwS4v9nZ,Type Cast Expressions,19e75856eac5694e5d613c7c59b429848d333992,patterns.rst,599,patterns.rst,Reference Patterns,high,poor,inline_definition,medium,,inputs/fls-pr6-placement-fitness-v2.json:term=pointer,move,Inserted canonical pointer definition in Reference Patterns to satisfy recommended chapter placement.,relocate-conceptual-owner,"Before at expressions.rst:2265 (fls_TGJQnwS4v9nZ), pointer occurred in cast-specific wording and did not provide chapter-owned definition context for pattern semantics. After at patterns.rst:604 (fls_wb037pointer), a canonical sentence defines pointer in Reference Patterns, improving conceptual placement and discoverability with no Rust 2021 semantic change.",pass,none,none,patterns.rst,604,fls_wb037pointer,Reference Patterns,161a67d96df7551f4b7e391eec0db48fa0d6e5b6,,completed,resolved-high,batch-014,,,,8015f5fa-c417-463f-a58c-6e0a304b37e9,2026-02-12T23:41:02Z,360c7446928c2b64c11de0de2e6ca9d4f4abc1cc9b7e948460332e115aebbae8,high,yes,,,,,insert,1.000000,4293c22e6e8226066ed00d4c05688ed9fc7e46d41739523eb4f7c9b159f915ca,4293c22e6e8226066ed00d4c05688ed9fc7e46d41739523eb4f7c9b159f915ca,v1
WB-038,underscore expression,WB,v2-placement-priority,inline-assembly.rst,708,fls_pydmv629vfuu,Register Arguments,19e75856eac5694e5d613c7c59b429848d333992,macros.rst,845,macros.rst,Token Matching,high,poor,moderate_divergence,medium,,inputs/fls-pr6-placement-fitness-v2.json:term=underscore expression,move+rewrite,Inserted canonical underscore expression definition in Token Matching to satisfy first-use placement.,relocate-first-use-owner,"Before at inline-assembly.rst:708 (fls_pydmv629vfuu), underscore expression was defined in register-argument context rather than macro token matching first-use context for this batch. After at macros.rst:850 (fls_wb038underscoreexpr), the canonical sentence defines underscore expression in Token Matching, improving first-use discoverability with no Rust 2021 semantic change.",pass,none,required,macros.rst,850,fls_wb038underscoreexpr,Token Matching,161a67d96df7551f4b7e391eec0db48fa0d6e5b6,,completed,resolved-high,batch-014,,,,b3b50005-0ad4-4b9c-8069-f8c33e6003ca,2026-02-12T23:41:02Z,0e37340b4266b8c55960a95ffe81f6059a69e3b39f3969b2acefe7cbd2bef14d,high,yes,,,,,insert,1.000000,e163575e31c0bac662ae4946be34de020185e0776e235d58e531080292a4eba5,e163575e31c0bac662ae4946be34de020185e0776e235d58e531080292a4eba5,v1
WB-039,element type,WB,v2-placement-priority,expressions.rst,3016,fls_wmsekin1gd2y,Array Expressions,19e75856eac5694e5d613c7c59b429848d333992,patterns.rst,666,types-and-traits.rst,Array Types,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=element type,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-040,mutable variable,WB,v2-placement-priority,expressions.rst,471,fls_kBX7Qa4S2VnM,Place Expressions,19e75856eac5694e5d613c7c59b429848d333992,values.rst,265,values.rst,Variables,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=mutable variable,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-041,discriminant initializer,WB,v2-placement-priority,expressions.rst,319,fls_IhqHv2D1nuXj,Constant Expressions,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,789,types-and-traits.rst,Enum Types,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=discriminant initializer,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-042,[unifiable type]s,WB,v2-placement-priority,patterns.rst,88,fls_aie0tr62vhw5,Patterns,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,2005,types-and-traits.rst,Type Unification,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=[unifiable type]s,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-043,elaboration,WB,v2-placement-priority,values.rst,134,fls_xezt9hl069h4,Constants,19e75856eac5694e5d613c7c59b429848d333992,items.rst,53,items.rst,Items,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=elaboration,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-044,exported function,WB,v2-placement-priority,attributes.rst,827,fls_ddg0u5lej74x,Attribute ``track_caller``,19e75856eac5694e5d613c7c59b429848d333992,general.rst,224,attributes.rst,Attribute ``no_mangle``,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=exported function,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-045,expression-with-block,WB,v2-placement-priority,entities-and-resolution.rst,589,fls_huvo0mp2i6fb,Item Scope,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,82,entities-and-resolution.rst,Use Imports,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=expression-with-block,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-046,external function item type,WB,v2-placement-priority,expressions.rst,3540,fls_8ljrgdept7s8,Call Expressions,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,1104,types-and-traits.rst,Function Item Types,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=external function item type,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-047,mutable,WB,v2-placement-priority,expressions.rst,3129,fls_y3sduoma6q9v,Indexing Expressions,19e75856eac5694e5d613c7c59b429848d333992,values.rst,20,values.rst,Values,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=mutable,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-048,where clause,WB,v2-placement-priority,entities-and-resolution.rst,525,fls_3nqb7p5ifvio,Generic Parameter Scope,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,1586,types-and-traits.rst,Type Aliases,medium,questionable,moderate_divergence,medium,,inputs/fls-pr6-placement-fitness-v2.json:term=where clause,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-049,associated function,WB,v2-placement-priority,types-and-traits.rst,3109,fls_lj7492aq7fzo,Object Safety,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,3113,associated-items.rst,Associated Items,medium,questionable,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=associated function,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-050,renaming,WB,v2-placement-priority,entities-and-resolution.rst,1079,fls_2bkcn83smy2y,Use Imports,19e75856eac5694e5d613c7c59b429848d333992,entities-and-resolution.rst,975,entities-and-resolution.rst,Preludes,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=renaming,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-051,separator,WB,v2-placement-priority,macros.rst,899,fls_ghqjk6xj85ng,Token Matching,19e75856eac5694e5d613c7c59b429848d333992,lexical-elements.rst,189,lexical-elements.rst,"Lexical Elements, Separators, and Punctuation",medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=separator,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-052,struct pattern,WB,v2-placement-priority,expressions.rst,2508,fls_vjdkpr3zml51,Destructuring Assignment,19e75856eac5694e5d613c7c59b429848d333992,patterns.rst,765,patterns.rst,Struct Patterns,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=struct pattern,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-053,tuple enum variant,WB,v2-placement-priority,expressions.rst,3491,fls_v1q7n3t5c9xz,Call Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,653,expressions.rst,Path Expressions,medium,questionable,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=tuple enum variant,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-054,associated item,WB,v2-placement-priority,macros.rst,640,fls_ckzd25qd213t,Macro Expansion,19e75856eac5694e5d613c7c59b429848d333992,macros.rst,689,associated-items.rst,Associated Items,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=associated item,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-055,destructor,WB,v2-placement-priority,values.rst,307,fls_4nkzidytpi6,Constant Promotion,19e75856eac5694e5d613c7c59b429848d333992,ownership-and-deconstruction.rst,389,ownership-and-deconstruction.rst,Destructors,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=destructor,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-056,escaped character,WB,v2-placement-priority,general.rst,293,fls_TXk2yFGh8at5,Method of Description and Syntax Notation,19e75856eac5694e5d613c7c59b429848d333992,lexical-elements.rst,1132,lexical-elements.rst,Character Literals,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=escaped character,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-057,generic substitution,WB,v2-placement-priority,types-and-traits.rst,1492,fls_dCIIVXGhXDlO,Type Parameters,19e75856eac5694e5d613c7c59b429848d333992,generics.rst,355,generics.rst,Generic Arguments,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=generic substitution,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-058,trait implementation,WB,v2-placement-priority,expressions.rst,1457,fls_ry3an0mwb63g,Arithmetic Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,1463,expressions.rst,Compound Assignment Expressions,medium,questionable,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=trait implementation,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-059,function,WB,v2-placement-priority,macros.rst,312,fls_ejbddhggstd2,Procedural Macros,19e75856eac5694e5d613c7c59b429848d333992,macros.rst,320,functions.rst,Functions,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=function,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-060,type path,WB,v2-placement-priority,macros.rst,874,fls_h2zikgmazoxx,Token Matching,19e75856eac5694e5d613c7c59b429848d333992,macros.rst,877,entities-and-resolution.rst,Paths,medium,questionable,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=type path,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-061,inherent implementation,WB,v2-placement-priority,entities-and-resolution.rst,1447,fls_v0n0bna40dqr,Method Resolution,19e75856eac5694e5d613c7c59b429848d333992,implementations.rst,57,entities-and-resolution.rst,Path Expression Resolution,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=inherent implementation,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-062,self parameter,WB,v2-placement-priority,types-and-traits.rst,3125,fls_ymeo93t4mz4,Object Safety,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,3560,functions.rst,Functions,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=self parameter,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-063,tuple,WB,v2-placement-priority,expressions.rst,3505,fls_m8n4t5c1k0pz,Call Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,3192,expressions.rst,Tuple Expressions,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=tuple,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-064,type parameter,WB,v2-placement-priority,expressions.rst,1463,fls_8imzo7agyx0k,Arithmetic Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,1479,generics.rst,Generic Parameters,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=type parameter,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-065,implicit borrow,WB,v2-placement-priority,expressions.rst,509,fls_zepwytjwy049,Place Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,553,ownership-and-deconstruction.rst,Borrowing,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=implicit borrow,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-066,associated type,WB,v2-placement-priority,expressions.rst,1172,fls_8cz4rdrklaj4,Dereference Expression,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,1231,associated-items.rst,Associated Items,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=associated type,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-067,binding argument,WB,v2-placement-priority,generics.rst,436,fls_ltch5eivxgaa,Generic Conformance,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,3889,expressions.rst,Closure Expressions,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=binding argument,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-068,future,WB,v2-placement-priority,expressions.rst,5059,fls_sjz5s71hwm7l,Await Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,5058,expressions.rst,Await Expressions,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=future,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-069,label,WB,v2-placement-priority,expressions.rst,3994,fls_1MTa81vtePN8,Loop Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,887,expressions.rst,Named Blocks,medium,questionable,moderate_divergence,medium,,inputs/fls-pr6-placement-fitness-v2.json:term=label,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-070,static initializer,WB,v2-placement-priority,expressions.rst,328,fls_t17h5h6a6v4c,Constant Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,2529,values.rst,Statics,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=static initializer,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-071,arity,WB,v2-placement-priority,patterns.rst,1074,fls_ivWBnhfOZUrW,Tuple Struct Patterns,19e75856eac5694e5d613c7c59b429848d333992,patterns.rst,1163,patterns.rst,Tuple Patterns,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=arity,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-072,constant parameter,WB,v2-placement-priority,generics.rst,441,fls_gb3mpt5rxjoa,Generic Conformance,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,313,generics.rst,Generic Parameters,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=constant parameter,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-073,mutable static,WB,v2-placement-priority,expressions.rst,468,fls_doi4z6u55bi7,Place Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,661,values.rst,Statics,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=mutable static,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-074,scalar type,WB,v2-placement-priority,expressions.rst,5367,fls_oFIRXBPXu6Zv,Arithmetic Overflow,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,5368,patterns.rst,Range Patterns,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=scalar type,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-075,constant parameter initializer,WB,v2-placement-priority,generics.rst,491,fls_3SjMBlc0b7qo,Generic Conformance,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,2531,generics.rst,Generic Parameters,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=constant parameter initializer,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-076,immutable reference,WB,v2-placement-priority,expressions.rst,5310,fls_aCxt2Ovmb5He,Capturing,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,5311,ownership-and-deconstruction.rst,Borrowing,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=immutable reference,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-077,external function,WB,v2-placement-priority,general.rst,215,fls_v24ino4hix3m,Conformity,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,1105,ffi.rst,External Functions,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=external function,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-078,external static,WB,v2-placement-priority,general.rst,218,fls_8ddsytjr4il6,Conformity,19e75856eac5694e5d613c7c59b429848d333992,values.rst,180,ffi.rst,External Statics,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=external static,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-079,unit enum variant,WB,v2-placement-priority,patterns.rst,173,fls_r2m9k6t1v4pa,Identifier Patterns,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,654,expressions.rst,Path Expressions,medium,questionable,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=unit enum variant,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-080,tuple struct,WB,v2-placement-priority,expressions.rst,3495,fls_q1m7v9b3k5ha,Call Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,654,expressions.rst,Path Expressions,medium,questionable,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=tuple struct,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-081,binary crate,WB,v2-placement-priority,attributes.rst,2179,fls_7mzjahvdzpy5,Attribute ``windows_subsystem``,19e75856eac5694e5d613c7c59b429848d333992,attributes.rst,2186,program-structure-and-compilation.rst,Crates,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=binary crate,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
WB-082,c,WB,v2-placement-priority,types-and-traits.rst,1176,fls_B0SMXRqQMS1E,Function Pointer Types,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,1771,ffi.rst,ABI,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=c,,,,,,,,,,,,,,pending,pending,,,,,,,,,,,,,,,,,,
