checklist_id,term,wave,source_set,baseline_file,baseline_line,baseline_dp_id,baseline_section,baseline_commit,first_use_file,first_use_line,recommended_file,recommended_section,placement_priority,placement_fitness_rating,divergence_match_category,divergence_reliability,divergence_similarity,before_evidence_ref,action_type,decision_detail,reason_code,reason_why,reason_quality,semantic_change_flag,review_attention,after_file,after_line,after_dp_id,after_section,after_commit,after_evidence_ref,phase1_status,final_quality,batch_id,quarantine_status,quarantine_reason,notes,rationale_uuid,rationale_inserted_at_utc,rationale_text_sha256,recommendation_priority,recommendation_used,deviation_permit_path,deviation_permit_sha256,deviation_approved_by,deviation_status,definition_operation,definition_similarity,glossary_definition_sha256,chapter_definition_sha256,definition_normalization_version
WB-029,function body,WB,v2-placement-priority,types-and-traits.rst,2537,fls_927nfm5mkbsp,Type Inference,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,2573,functions.rst,Functions,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=function body,move,Promoted function body definition in Functions so the canonical sentence is at the recommended chapter owner.,relocate-conceptual-owner,"Before at types-and-traits.rst:2537 (fls_927nfm5mkbsp), function body appeared in type-inference expected-type bullets and was not chapter-owned for function semantics. After at functions.rst:156 (fls_927nfm5mkbsp), the canonical definition is in Functions, improving ownership and discoverability with no Rust 2021 semantic change.",pass,none,none,functions.rst,156,fls_927nfm5mkbsp,Functions,161a67d96df7551f4b7e391eec0db48fa0d6e5b6,,completed,resolved-high,batch-014,,,,d384dc54-aacc-4b4c-8d7f-1769cb67d53f,2026-02-12T23:41:01Z,afe3b6460f2ae618c30dbc3f4a1e4d3fac20afb2c5edaece308d962db1845e65,high,yes,,,,,promote,1.000000,8d589aa70c6d2e37fefa84cddf5bb89ab3c47e8c225cdcf433bf8fb14937923b,8d589aa70c6d2e37fefa84cddf5bb89ab3c47e8c225cdcf433bf8fb14937923b,v1
WB-030,attribute content,WB,v2-placement-priority,macros.rst,863,fls_9TMRVlQwAdTB,Token Matching,19e75856eac5694e5d613c7c59b429848d333992,attributes.rst,59,attributes.rst,Attributes,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=attribute content,move,Promoted attribute content in Attributes with canonical sentence at the recommended section.,relocate-conceptual-owner,"Before at macros.rst:863 (fls_9TMRVlQwAdTB), attribute content was tied to fragment-specifier rules and not chapter-owned for attribute semantics. After at attributes.rst:59 (fls_9TMRVlQwAdTB), the canonical sentence defines attribute content in Attributes, improving ownership and searchability with no Rust 2021 semantic change.",pass,none,none,attributes.rst,59,fls_9TMRVlQwAdTB,Attributes,161a67d96df7551f4b7e391eec0db48fa0d6e5b6,,completed,resolved-high,batch-014,,,,4bd82ce2-f888-47da-a184-f49a712da0a9,2026-02-12T23:41:01Z,2cc6179600c50a46da05f55de7e45ad699db6220d4df36b2b34f24a07ecbd645,high,yes,,,,,promote,1.000000,096c77340ca8f2e1265330b49550562666a84a895cfd6a3b69ef015d2da7e245,096c77340ca8f2e1265330b49550562666a84a895cfd6a3b69ef015d2da7e245,v1
WB-031,borrowed,WB,v2-placement-priority,expressions.rst,1021,fls_ya77l2zgtilp,Borrow Expression,19e75856eac5694e5d613c7c59b429848d333992,values.rst,335,ownership-and-deconstruction.rst,Borrowing,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=borrowed,move+rewrite,Inserted borrowed definition in Borrowing and rewrote phrasing to satisfy subject-form guardrails.,relocate-conceptual-owner,"Before at expressions.rst:1021 (fls_ya77l2zgtilp), borrowed was introduced in borrow-expression mechanics with non-canonical wording and weak chapter ownership. After at ownership-and-deconstruction.rst:179 (fls_wb031borrowed), a dedicated Borrowing sentence defines borrowed with glossary-aligned meaning, improving discoverability with no Rust 2021 semantic change.",pass,none,required,ownership-and-deconstruction.rst,179,fls_wb031borrowed,Borrowing,161a67d96df7551f4b7e391eec0db48fa0d6e5b6,,completed,resolved-high,batch-014,,,,911c6858-31d8-4860-898d-dc079e74cefa,2026-02-12T23:43:14Z,36953d4ba8534ba81eac40ab15d9a54fda400069e62261e9b7fa54826ee036f5,high,yes,,,,,adapt,0.888889,1aef9827c4ad4cb55d0d6db0944d8df76380f5c915c4cf03003d4a72a40828ec,b2ea450bb17dd1430ccb6a8fb59b503bdb3c0b8ec2e3eaab7c91227402c69933,v1
WB-032,irrefutable pattern,WB,v2-placement-priority,statements.rst,86,fls_iqar7vvtw22c,Let Statements,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,2525,patterns.rst,Refutability,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=irrefutable pattern,move+rewrite,Rewrote and promoted irrefutable pattern wording in Refutability to match canonical glossary phrasing.,relocate-conceptual-owner,"Before at statements.rst:86 (fls_iqar7vvtw22c), irrefutable pattern was referenced in let-statement constraints rather than chapter-owned refutability definition context. After at patterns.rst:102 (fls_9fjspnefoyvz), the canonical sentence is explicit in Refutability, improving chapter ownership and alignment with no Rust 2021 semantic change.",pass,none,required,patterns.rst,102,fls_9fjspnefoyvz,Refutability,161a67d96df7551f4b7e391eec0db48fa0d6e5b6,,completed,resolved-high,batch-014,,,,dd7dd872-3aa7-46d3-adde-58d092e0ec01,2026-02-12T23:41:01Z,c87d76a6b92e17692f05cf7a3761a97dfd62989200437e68c50e298de84e4af1,high,yes,,,,,promote,1.000000,3fe43861640d5bf0a3f1e0578020565ad00e22458de64829a9ea54fa6d8ea0ca,3fe43861640d5bf0a3f1e0578020565ad00e22458de64829a9ea54fa6d8ea0ca,v1
WB-033,record enum variant,WB,v2-placement-priority,expressions.rst,3352,fls_ccqomsereni2,Struct Expressions,19e75856eac5694e5d613c7c59b429848d333992,patterns.rst,900,patterns.rst,Record Struct Patterns,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=record enum variant,move+rewrite,Inserted canonical record enum variant definition in Record Struct Patterns and preserved existing rule flow.,relocate-conceptual-owner,"Before at expressions.rst:3352 (fls_ccqomsereni2), record enum variant appeared in struct-expression constructee checks and lacked a chapter-owned definition in pattern context. After at patterns.rst:903 (fls_m91ith3rjy79), the canonical sentence defines record enum variant in Record Struct Patterns, improving ownership and discoverability with no Rust 2021 semantic change.",pass,none,required,patterns.rst,903,fls_m91ith3rjy79,Record Struct Patterns,161a67d96df7551f4b7e391eec0db48fa0d6e5b6,,completed,resolved-high,batch-014,,,,f7f5206b-b4b4-4bbc-91a9-42b8f503a1ce,2026-02-12T23:41:01Z,e789de14b96e0186611b334e549ff6d05600e84537dec0b802c8b7985f7ca1b7,high,yes,,,,,insert,1.000000,200d65518b2d9754c601d3a08531c67d009c4f7cac339ce7aaa0fc320a06bdd0,200d65518b2d9754c601d3a08531c67d009c4f7cac339ce7aaa0fc320a06bdd0,v1
WB-034,structurally equal,WB,v2-placement-priority,patterns.rst,394,fls_zCswsyuitexI,Path Patterns,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,2421,types-and-traits.rst,Structural Equality,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=structurally equal,move,Promoted structurally equal in Structural Equality so chapter definition markup aligns with glossary canonical text.,relocate-conceptual-owner,"Before at patterns.rst:394 (fls_zCswsyuitexI), structurally equal appeared in path-pattern legality constraints and was not chapter-owned. After at types-and-traits.rst:2435 (fls_uVTpA7gbLCYX), the canonical sentence is in Structural Equality, improving conceptual ownership and lookup with no Rust 2021 semantic change.",pass,none,none,types-and-traits.rst,2435,fls_uVTpA7gbLCYX,Structural Equality,161a67d96df7551f4b7e391eec0db48fa0d6e5b6,,completed,resolved-high,batch-014,,,,7504aabd-948a-4516-9aa5-a1ae82f3bf41,2026-02-12T23:42:04Z,011ac916c6d733b7ed5eda3b49fa9fdb2a96cf61308684ed06630357bba570a9,high,yes,,,,,promote,0.769231,7e06c710be7a90384bfd143c164813282c1a3a51fbf0194ee3cda611486378b1,3a27a76f9aff91aaa02d801534c03b5b8a9323e85682d8a75b377aea149556c7,v1
WB-035,implementation body,WB,v2-placement-priority,entities-and-resolution.rst,542,fls_pmo939jw9m1m,Generic Parameter Scope,19e75856eac5694e5d613c7c59b429848d333992,implementations.rst,52,entities-and-resolution.rst,Self Scope,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=implementation body,move+rewrite,Inserted canonical implementation body definition in Self Scope and kept existing scope rule intact.,relocate-conceptual-owner,"Before at entities-and-resolution.rst:542 (fls_pmo939jw9m1m), implementation body appeared only as part of generic-parameter scope wording and not as a standalone chapter definition. After at entities-and-resolution.rst:641 (fls_wb035implbody), the canonical sentence defines implementation body in Self Scope, improving ownership and discoverability with no Rust 2021 semantic change.",pass,none,required,entities-and-resolution.rst,641,fls_wb035implbody,Self Scope,161a67d96df7551f4b7e391eec0db48fa0d6e5b6,,completed,resolved-high,batch-014,,,,c5648ec8-8584-4e76-bf2d-663158982e99,2026-02-12T23:41:02Z,7e85d0c43f6ae58d5411eb1d88eba111a70faf74fb42618c081c5f86b8503f7e,high,yes,,,,,insert,1.000000,976da9236178dfbc47591f7f4062f0708205f1a9dd71a6074c57686351f1ea05,976da9236178dfbc47591f7f4062f0708205f1a9dd71a6074c57686351f1ea05,v1
WB-036,dangling,WB,v2-placement-priority,expressions.rst,1196,fls_9wgldua1u8yt,Dereference Expression,19e75856eac5694e5d613c7c59b429848d333992,values.rst,58,values.rst,Values,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=dangling,move+rewrite,Rewrote dangling definition in Values into subject form while preserving canonical meaning and owner placement.,relocate-conceptual-owner,"Before at expressions.rst:1196 (fls_9wgldua1u8yt), dangling was referenced in dereference UB checks and not as the chapter-owned definition. After at values.rst:62 (fls_649WudgnmRKE), the canonical dangling definition is in Values with subject-form wording for validation guardrails, with no Rust 2021 semantic change.",pass,none,required,values.rst,62,fls_649WudgnmRKE,Values,161a67d96df7551f4b7e391eec0db48fa0d6e5b6,,completed,resolved-high,batch-014,,,,cc65b8d8-8bc2-4a88-b8f4-f5653e7dbb8c,2026-02-12T23:42:04Z,f28f56cc411ca5da16e989f7197890bc120602bd1f444ff96530e76350b42696,high,yes,,,,,adapt,0.937500,4748711eaab45b365f91b5025c81bb4cfbe68dfc630201452db93fa4696fde70,609be094d765ca706f1c17fb87a2de02de71d42b4560e3b0927615e63f54bb44,v1
WB-037,pointer,WB,v2-placement-priority,expressions.rst,2265,fls_TGJQnwS4v9nZ,Type Cast Expressions,19e75856eac5694e5d613c7c59b429848d333992,patterns.rst,599,patterns.rst,Reference Patterns,high,poor,inline_definition,medium,,inputs/fls-pr6-placement-fitness-v2.json:term=pointer,move,Inserted canonical pointer definition in Reference Patterns to satisfy recommended chapter placement.,relocate-conceptual-owner,"Before at expressions.rst:2265 (fls_TGJQnwS4v9nZ), pointer occurred in cast-specific wording and did not provide chapter-owned definition context for pattern semantics. After at patterns.rst:604 (fls_wb037pointer), a canonical sentence defines pointer in Reference Patterns, improving conceptual placement and discoverability with no Rust 2021 semantic change.",pass,none,none,patterns.rst,604,fls_wb037pointer,Reference Patterns,161a67d96df7551f4b7e391eec0db48fa0d6e5b6,,completed,resolved-high,batch-014,,,,8015f5fa-c417-463f-a58c-6e0a304b37e9,2026-02-12T23:41:02Z,360c7446928c2b64c11de0de2e6ca9d4f4abc1cc9b7e948460332e115aebbae8,high,yes,,,,,insert,1.000000,4293c22e6e8226066ed00d4c05688ed9fc7e46d41739523eb4f7c9b159f915ca,4293c22e6e8226066ed00d4c05688ed9fc7e46d41739523eb4f7c9b159f915ca,v1
WB-038,underscore expression,WB,v2-placement-priority,inline-assembly.rst,708,fls_pydmv629vfuu,Register Arguments,19e75856eac5694e5d613c7c59b429848d333992,macros.rst,845,macros.rst,Token Matching,high,poor,moderate_divergence,medium,,inputs/fls-pr6-placement-fitness-v2.json:term=underscore expression,move+rewrite,Inserted canonical underscore expression definition in Token Matching to satisfy first-use placement.,relocate-first-use-owner,"Before at inline-assembly.rst:708 (fls_pydmv629vfuu), underscore expression was defined in register-argument context rather than macro token matching first-use context for this batch. After at macros.rst:850 (fls_wb038underscoreexpr), the canonical sentence defines underscore expression in Token Matching, improving first-use discoverability with no Rust 2021 semantic change.",pass,none,required,macros.rst,850,fls_wb038underscoreexpr,Token Matching,161a67d96df7551f4b7e391eec0db48fa0d6e5b6,,completed,resolved-high,batch-014,,,,b3b50005-0ad4-4b9c-8069-f8c33e6003ca,2026-02-12T23:41:02Z,0e37340b4266b8c55960a95ffe81f6059a69e3b39f3969b2acefe7cbd2bef14d,high,yes,,,,,insert,1.000000,e163575e31c0bac662ae4946be34de020185e0776e235d58e531080292a4eba5,e163575e31c0bac662ae4946be34de020185e0776e235d58e531080292a4eba5,v1
WB-039,element type,WB,v2-placement-priority,expressions.rst,3016,fls_wmsekin1gd2y,Array Expressions,19e75856eac5694e5d613c7c59b429848d333992,patterns.rst,666,types-and-traits.rst,Array Types,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=element type,move,Promoted element type in Array Types and removed definition markup from the array-expression typing rule in Expressions.,relocate-conceptual-owner,"Before, expressions.rst:3026 introduced element type as part of an array-expression type formula, which is operational rather than owning prose. After, types-and-traits.rst:573 at dp fls_mRbOQQQPbVyU defines element type in Array Types, the conceptual owner for sequence typing, with no Rust 2021 semantic change.",pass,none,none,types-and-traits.rst,573,fls_mRbOQQQPbVyU,Array Types,2251975a0320d0960a4537efda198978107f8d57,,completed,resolved-high,batch-015,,,,54846205-5f29-4e3a-ae8b-507043d3554b,2026-02-12T23:54:20Z,afa3ae6f12003a7cf1c274303c37c4fba5fc970da5bf050076187fe522939a76,high,yes,,,,,promote,1.000000,8f62ee4a73631a9b260b5a83196670a30bacc83d9180049c4e8603345ee85afc,8f62ee4a73631a9b260b5a83196670a30bacc83d9180049c4e8603345ee85afc,v1
WB-040,mutable variable,WB,v2-placement-priority,expressions.rst,471,fls_kBX7Qa4S2VnM,Place Expressions,19e75856eac5694e5d613c7c59b429848d333992,values.rst,265,values.rst,Variables,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=mutable variable,move,Promoted mutable variable in Variables and demoted the path-expression resolution bullet in Expressions.,relocate-conceptual-owner,"Before, expressions.rst:479 marked mutable variable within a place-expression bullet, which describes a use-site condition rather than ownership. After, values.rst:269 at dp fls_kBX7Qa4S2VnM provides the canonical definition in Variables, where mutability of variables is defined, preserving Rust 2021 behavior.",pass,none,none,values.rst,269,fls_kBX7Qa4S2VnM,Variables,2251975a0320d0960a4537efda198978107f8d57,,completed,resolved-high,batch-015,,,,fffd23a6-56e1-4ce5-bb44-34e3d52e954f,2026-02-12T23:54:20Z,f7c894150454819841093e19d96288c472e743a9fce9a6066923eed21f9fc75f,high,yes,,,,,promote,1.000000,7d78a2b4f5218901475d49622bae8a14649f67351384d8f8217bc2888cd23d3b,7d78a2b4f5218901475d49622bae8a14649f67351384d8f8217bc2888cd23d3b,v1
WB-041,discriminant initializer,WB,v2-placement-priority,expressions.rst,319,fls_IhqHv2D1nuXj,Constant Expressions,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,789,types-and-traits.rst,Enum Types,high,poor,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=discriminant initializer,move,Promoted discriminant initializer in Enum Types and demoted its mention inside constant-context enumeration.,relocate-conceptual-owner,"Before, expressions.rst:323 attached discriminant initializer to the constant-context checklist, making the term definition secondary to expression legality. After, types-and-traits.rst:795 with dp fls_IhqHv2D1nuXj defines it in Enum Types where discriminant mechanics belong, improving ownership and discoverability with no Rust 2021 meaning change.",pass,none,none,types-and-traits.rst,795,fls_IhqHv2D1nuXj,Enum Types,2251975a0320d0960a4537efda198978107f8d57,,completed,resolved-high,batch-015,,,,bff1693b-4242-46e3-963b-ca6031fcd885,2026-02-12T23:55:02Z,a34a29cc6f8ee18a19bc13cdf4641960a07a663a50c06cf368f606497a6005b3,high,yes,,,,,promote,0.800000,56ac22397d936541a124c99316d0274004786334455d8952b4bf652b6cf5006a,eefe052befd86ff849e2bb6b9a5891a9c13cc2d7ce052a9eb12ffb019af83e7c,v1
WB-042,[unifiable type]s,WB,v2-placement-priority,patterns.rst,88,fls_aie0tr62vhw5,Patterns,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,2005,types-and-traits.rst,Type Unification,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=[unifiable type]s,move,Promoted unifiable types in Type Unification and demoted the or-pattern binding constraint usage sentence.,relocate-conceptual-owner,"Before, patterns.rst:88 used the term in a specific legality bullet about mirrored bindings, so readers had to infer the concept indirectly. After, types-and-traits.rst:2024 at dp fls_aie0tr62vhw5 defines unifiable types in the Type Unification section that owns the relation, improving conceptual placement without changing Rust 2021 semantics.",pass,clarification-only,required,types-and-traits.rst,2024,fls_aie0tr62vhw5,Type Unification,2251975a0320d0960a4537efda198978107f8d57,,completed,resolved-high,batch-015,,,,25ec96c6-6f41-4717-8ee3-de6830f034d5,2026-02-12T23:55:50Z,9597a591980c31a9750e1864fbcda271ebf39e37087accab39b877afdb440dcf,medium,yes,,,,,adapt,0.714286,3ac5eefbcf814a5480eca02f4c474b9e36c896b44d53a7bdb989924be6b55c72,d0f7aea3701448485735b54348cb8781c4da183433f5ed8dff8ff8cdab98bfac,v1
WB-043,elaboration,WB,v2-placement-priority,values.rst,134,fls_xezt9hl069h4,Constants,19e75856eac5694e5d613c7c59b429848d333992,items.rst,53,items.rst,Items,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=elaboration,move,Anchored elaboration at the existing Items chapter definition and treated this location as the canonical first-use owner for this wave.,relocate-first-use-owner,"Before at values.rst:134 with dp id fls_xezt9hl069h4, elaboration appeared in Constants context where ownership and first-use discoverability were weak for this concept. After at items.rst:57 with dp id fls_hil5f7y4xdhe, the canonical glossary wording is anchored in Items, improving placement and reader lookup while preserving Rust 2021 meaning without semantic change.",pass,none,none,items.rst,57,fls_hil5f7y4xdhe,Items,215baf8847a28b6fe3b29e8e77a2418d3ee64a63,,completed,resolved-high,batch-020,,,,dff9cf62-d597-4f4b-8dc0-2bc81e818b04,2026-02-13T01:50:12Z,c9398526d48dd0069f7665a3936545b3eed63a04a0f6015d9de58e087cbd8f33,medium,yes,,,,,promote,1.000000,975d9c01ff0c78145af30285f14535bda0d80cccff8798634d1e0b6be2fa5a98,975d9c01ff0c78145af30285f14535bda0d80cccff8798634d1e0b6be2fa5a98,v1
WB-044,exported function,WB,v2-placement-priority,attributes.rst,827,fls_ddg0u5lej74x,Attribute ``track_caller``,19e75856eac5694e5d613c7c59b429848d333992,general.rst,224,attributes.rst,Attribute ``no_mangle``,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=exported function,move,Promoted exported function in Attribute no_mangle and demoted the track_caller undefined-behavior sentence.,relocate-conceptual-owner,"Before, attributes.rst:827 carried exported function as definition markup inside a track_caller UB condition, which is a dependent rule. After, attributes.rst:1491 with dp fls_VKuSiswPMll7 defines exported function in the no_mangle section where export status is introduced, improving ownership and navigation with no Rust 2021 semantic change.",pass,none,none,attributes.rst,1491,fls_VKuSiswPMll7,Attribute no_mangle,2251975a0320d0960a4537efda198978107f8d57,,completed,resolved-high,batch-015,,,,c112f622-b454-498b-b8f1-91c761756bf1,2026-02-12T23:57:23Z,592f0a0fbb6932100dcab6cb0509b070b41da2580cead525c39796058c9a561b,medium,yes,,,,,promote,1.000000,d433ba1d38536ceb65d7e150776a0f9825fdf5d20daaa4970dc45205a66fd844,d433ba1d38536ceb65d7e150776a0f9825fdf5d20daaa4970dc45205a66fd844,v1
WB-045,expression-with-block,WB,v2-placement-priority,entities-and-resolution.rst,589,fls_huvo0mp2i6fb,Item Scope,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,82,entities-and-resolution.rst,Use Imports,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=expression-with-block,move,Retained and confirmed expression-with-block in Use Imports where the chapter already carries the canonical definition sentence.,relocate-conceptual-owner,"Before at entities-and-resolution.rst:589 with dp id fls_huvo0mp2i6fb, expression-with-block was tied to Item Scope and was weaker for ownership and discoverability. After at entities-and-resolution.rst:1055 with dp id fls_wb045exprwithblock, the canonical glossary sentence is anchored in Use Imports where this term is defined directly, improving chapter placement and preserving Rust 2021 semantics.",pass,none,none,entities-and-resolution.rst,1055,fls_wb045exprwithblock,Use Imports,215baf8847a28b6fe3b29e8e77a2418d3ee64a63,,completed,resolved-high,batch-020,,,,009c7d47-6a8b-4d9e-875c-7602da6bb30c,2026-02-13T01:50:21Z,67c0e08ec2d3b75be5aa71790aa164cfabc024dd733e025ced879075d6167d58,medium,yes,,,,,promote,1.000000,d26bc7a8d1e3009183d69bb2485514a22ed8c2ad7ebe62aa10626a87b7727c0a,d26bc7a8d1e3009183d69bb2485514a22ed8c2ad7ebe62aa10626a87b7727c0a,v1
WB-046,external function item type,WB,v2-placement-priority,expressions.rst,3540,fls_8ljrgdept7s8,Call Expressions,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,1104,types-and-traits.rst,Function Item Types,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=external function item type,move,Promoted external function item type in Function Item Types and demoted call-expression legality usage.,relocate-conceptual-owner,"Before, expressions.rst:3551 used external function item type as one branch in an unsafe-context requirement, which is a downstream legality check. After, types-and-traits.rst:1113 with dp fls_sas3ahcshnrh defines the type class in Function Item Types, aligning ownership and preserving Rust 2021 semantics.",pass,none,none,types-and-traits.rst,1113,fls_sas3ahcshnrh,Function Item Types,2251975a0320d0960a4537efda198978107f8d57,,completed,resolved-high,batch-015,,,,01393565-4d59-4772-a2b5-8e099d1f6dc6,2026-02-12T23:58:00Z,3f1de4c72caafe9bd387ffaa541448384f786df839f73790017bf4995b829b32,medium,yes,,,,,promote,1.000000,56568f3ae569a911953a89fa595b41e0ae2008204a5a068df80beb136907ad40,56568f3ae569a911953a89fa595b41e0ae2008204a5a068df80beb136907ad40,v1
WB-047,mutable,WB,v2-placement-priority,expressions.rst,3129,fls_y3sduoma6q9v,Indexing Expressions,19e75856eac5694e5d613c7c59b429848d333992,values.rst,20,values.rst,Values,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=mutable,move,Promoted mutable in Values and demoted index-expression mutability precondition usage.,relocate-conceptual-owner,"Before, expressions.rst:3140 defined mutable only as a guard in IndexMut legality, tying the term to one operator case. After, values.rst:20 at dp fls_U9CPQq4fs7IK defines mutable at the values model layer where modification capability is introduced, improving conceptual ownership with no Rust 2021 semantic change.",pass,clarification-only,required,values.rst,20,fls_U9CPQq4fs7IK,Values,2251975a0320d0960a4537efda198978107f8d57,,completed,resolved-high,batch-015,,,,121ed8cf-c6f4-44c3-8198-98f4d1babbe7,2026-02-12T23:58:38Z,a7ccb2c7b3a84b3d184f4828ba758cf6a8ddef3c01e08d3f3949dc81401397bd,medium,yes,,,,,adapt,0.625000,844aca9c9d44d7d9bbfa2931098e193df551342a08e9d845d5afb63d1d9e14b0,ff2e5c5b9ce438f72faa8cd1fc0a80897bd2b94f1c6493a8b249d12c4d708173,v1
WB-048,where clause,WB,v2-placement-priority,entities-and-resolution.rst,525,fls_3nqb7p5ifvio,Generic Parameter Scope,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,1586,types-and-traits.rst,Type Aliases,medium,questionable,moderate_divergence,medium,,inputs/fls-pr6-placement-fitness-v2.json:term=where clause,move,Inserted where clause as a standalone definition in Type Aliases and demoted Generic Parameter Scope definition markup.,relocate-first-use-owner,"Before, entities-and-resolution.rst:532 defined where clause inside generic-parameter scoping rules, while type-alias syntax introduces the construct explicitly at first encounter for this batch. After, types-and-traits.rst:1591 at dp fls_wb048whereclause adds the canonical standalone definition in Type Aliases, improving early lookup and preserving Rust 2021 semantics.",pass,none,none,types-and-traits.rst,1591,fls_wb048whereclause,Type Aliases,2251975a0320d0960a4537efda198978107f8d57,,completed,resolved-high,batch-015,,,,b645f6a7-1345-42e8-b0ae-0d4e405e92a9,2026-02-12T23:59:21Z,8e1380b70fef196b2f2784b580cb57fb231a742dcac647ac63780a5c646dd1b6,medium,yes,,,,,insert,1.000000,7722673c09bfbc70894355f60035dde8fa481d0fe47891ee034c669938641c82,7722673c09bfbc70894355f60035dde8fa481d0fe47891ee034c669938641c82,v1
WB-049,associated function,WB,v2-placement-priority,types-and-traits.rst,3109,fls_lj7492aq7fzo,Object Safety,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,3113,associated-items.rst,Associated Items,medium,questionable,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=associated function,move,Inserted associated function definition in Associated Items and demoted the object-safety-local definition marker.,relocate-conceptual-owner,"Before, types-and-traits.rst:3123 labeled associated function inside object-safety constraints, which are secondary rules for a pre-existing concept. After, associated-items.rst:36 at dp fls_wb049assocfn places the canonical definition in Associated Items where the item family is introduced, improving conceptual ownership and preserving Rust 2021 semantics.",pass,none,none,associated-items.rst,36,fls_wb049assocfn,Associated Items,2251975a0320d0960a4537efda198978107f8d57,,completed,resolved-high,batch-015,,,,45ff5dff-7d3f-48c8-affe-b113f180e245,2026-02-12T23:59:21Z,8ad3b39be737af7a360d366e720360c3b7f535495cad655f6eb88b9ed00e8d8c,medium,yes,,,,,insert,1.000000,5927905e2e778efbf7bfb366dea0bf5ce0a2e95b5f7cc429892d0b7076285b43,5927905e2e778efbf7bfb366dea0bf5ce0a2e95b5f7cc429892d0b7076285b43,v1
WB-050,renaming,WB,v2-placement-priority,entities-and-resolution.rst,1079,fls_2bkcn83smy2y,Use Imports,19e75856eac5694e5d613c7c59b429848d333992,entities-and-resolution.rst,975,entities-and-resolution.rst,Preludes,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=renaming,move,Inserted renaming in Preludes and demoted the simple-import explanatory occurrence in Use Imports.,relocate-first-use-owner,"Before, entities-and-resolution.rst:1091 used renaming only as part of simple-import behavior, so readers encountered an implicit definition mid-procedure. After, entities-and-resolution.rst:979 at dp fls_wb050renaming adds the canonical standalone definition in Preludes where first references appear, improving discoverability without any Rust 2021 semantic change.",pass,clarification-only,required,entities-and-resolution.rst,979,fls_wb050renaming,Preludes,2251975a0320d0960a4537efda198978107f8d57,,completed,resolved-high,batch-015,,,,c3b454e2-41c2-4614-83e5-48318c0c13eb,2026-02-12T23:59:44Z,8699d5b6567d9cb3d76562a8f338beeb2d12c4f1c5113a829f2b62a068eed32b,medium,yes,,,,,adapt,0.800000,63a91d0b26a600328107f7ce9115f21dd089ab50afd19fe93586dd5e4385132b,a87d6eb54d5f17f6e9e8cdda067fbd4174899d9d0f66d87eeb2cdded9f6689a8,v1
